scene_id,text,geometry,wall_color,floor_texture,object_type,object_side,door_side,place_id,heading_id,split,split_condition,template_id,text_length
scene_0612,The circular room has green walls with a carpeted floor. On the west wall is a chair. The door is located on the south wall.,circular,green,carpeted,chair,west,south,green-carpeted-chair-west,circular-south,train,seen_combination,3,124
scene_0613,"You find yourself in a square space. yellow walls surround you, and the floor beneath is carpeted. A chair sits on the west wall, while the exit door is on the north wall.",square,yellow,carpeted,chair,west,north,yellow-carpeted-chair-west,square-north,train,seen_combination,4,171
scene_0614,You are in a rectangular room with green walls and a carpeted floor. There is a lamp on the west wall and a door on the north wall.,rectangular,green,carpeted,lamp,west,north,green-carpeted-lamp-west,rectangular-north,train,seen_combination,1,131
scene_0615,"This is a circular chamber. The walls are yellow and the floor is carpeted. A chair is positioned on the west side, and you can see a door on the north side.",circular,yellow,carpeted,chair,west,north,yellow-carpeted-chair-west,circular-north,train,seen_combination,2,157
scene_0616,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A chair sits on the west wall, while the exit door is on the east wall.",circular,red,wooden,chair,west,east,red-wooden-chair-west,circular-east,train,seen_combination,4,167
scene_0617,The circular room has red walls with a tiled floor. On the north wall is a table. The door is located on the east wall.,circular,red,tiled,table,north,east,red-tiled-table-north,circular-east,train,seen_combination,3,119
scene_0618,The circular room has red walls with a tiled floor. On the north wall is a lamp. The door is located on the east wall.,circular,red,tiled,lamp,north,east,red-tiled-lamp-north,circular-east,train,seen_combination,3,118
scene_0619,"This is a circular chamber. The walls are green and the floor is wooden. A table is positioned on the west side, and you can see a door on the north side.",circular,green,wooden,table,west,north,green-wooden-table-west,circular-north,train,seen_combination,2,154
scene_0620,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is carpeted. A painting sits on the west wall, while the exit door is on the south wall.",circular,yellow,carpeted,painting,west,south,yellow-carpeted-painting-west,circular-south,train,seen_combination,4,176
scene_0621,The circular room has yellow walls with a wooden floor. On the south wall is a lamp. The door is located on the west wall.,circular,yellow,wooden,lamp,south,west,yellow-wooden-lamp-south,circular-west,train,seen_combination,3,122
scene_0622,You are in a rectangular room with green walls and a tiled floor. There is a table on the north wall and a door on the west wall.,rectangular,green,tiled,table,north,west,green-tiled-table-north,rectangular-west,train,seen_combination,1,129
scene_0623,You are in a circular room with green walls and a wooden floor. There is a chair on the east wall and a door on the north wall.,circular,green,wooden,chair,east,north,green-wooden-chair-east,circular-north,train,seen_combination,1,127
scene_0624,You are in a circular room with yellow walls and a carpeted floor. There is a chair on the south wall and a door on the north wall.,circular,yellow,carpeted,chair,south,north,yellow-carpeted-chair-south,circular-north,train,seen_combination,1,131
scene_0625,"This is a square chamber. The walls are yellow and the floor is tiled. A painting is positioned on the east side, and you can see a door on the south side.",square,yellow,tiled,painting,east,south,yellow-tiled-painting-east,square-south,train,seen_combination,2,155
scene_0626,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A chair sits on the south wall, while the exit door is on the north wall.",square,green,tiled,chair,south,north,green-tiled-chair-south,square-north,train,seen_combination,4,168
scene_0627,You are in a rectangular room with green walls and a wooden floor. There is a table on the south wall and a door on the north wall.,rectangular,green,wooden,table,south,north,green-wooden-table-south,rectangular-north,train,seen_combination,1,131
scene_0628,The circular room has red walls with a wooden floor. On the north wall is a chair. The door is located on the east wall.,circular,red,wooden,chair,north,east,red-wooden-chair-north,circular-east,train,seen_combination,3,120
scene_0629,You are in a rectangular room with green walls and a carpeted floor. There is a lamp on the north wall and a door on the west wall.,rectangular,green,carpeted,lamp,north,west,green-carpeted-lamp-north,rectangular-west,train,seen_combination,1,131
scene_0630,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is carpeted. A lamp sits on the west wall, while the exit door is on the south wall.",rectangular,green,carpeted,lamp,west,south,green-carpeted-lamp-west,rectangular-south,train,seen_combination,4,174
scene_0631,"This is a circular chamber. The walls are blue and the floor is carpeted. A chair is positioned on the west side, and you can see a door on the east side.",circular,blue,carpeted,chair,west,east,blue-carpeted-chair-west,circular-east,train,seen_combination,2,154
scene_0632,You are in a circular room with green walls and a carpeted floor. There is a lamp on the east wall and a door on the south wall.,circular,green,carpeted,lamp,east,south,green-carpeted-lamp-east,circular-south,train,seen_combination,1,128
scene_0633,You are in a square room with yellow walls and a carpeted floor. There is a table on the west wall and a door on the north wall.,square,yellow,carpeted,table,west,north,yellow-carpeted-table-west,square-north,train,seen_combination,1,128
scene_0634,"This is a square chamber. The walls are yellow and the floor is wooden. A lamp is positioned on the west side, and you can see a door on the north side.",square,yellow,wooden,lamp,west,north,yellow-wooden-lamp-west,square-north,train,seen_combination,2,152
scene_0635,"You find yourself in a square space. yellow walls surround you, and the floor beneath is carpeted. A table sits on the east wall, while the exit door is on the west wall.",square,yellow,carpeted,table,east,west,yellow-carpeted-table-east,square-west,train,seen_combination,4,170
scene_0636,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A lamp sits on the west wall, while the exit door is on the north wall.",square,yellow,wooden,lamp,west,north,yellow-wooden-lamp-west,square-north,train,seen_combination,4,168
scene_0637,You are in a square room with green walls and a wooden floor. There is a lamp on the north wall and a door on the west wall.,square,green,wooden,lamp,north,west,green-wooden-lamp-north,square-west,train,seen_combination,1,124
scene_0638,You are in a circular room with blue walls and a carpeted floor. There is a painting on the south wall and a door on the north wall.,circular,blue,carpeted,painting,south,north,blue-carpeted-painting-south,circular-north,train,seen_combination,1,132
scene_0639,The circular room has blue walls with a tiled floor. On the west wall is a table. The door is located on the south wall.,circular,blue,tiled,table,west,south,blue-tiled-table-west,circular-south,train,seen_combination,3,120
scene_0640,The square room has blue walls with a wooden floor. On the south wall is a lamp. The door is located on the north wall.,square,blue,wooden,lamp,south,north,blue-wooden-lamp-south,square-north,train,seen_combination,3,119
scene_0641,You are in a square room with green walls and a carpeted floor. There is a chair on the west wall and a door on the east wall.,square,green,carpeted,chair,west,east,green-carpeted-chair-west,square-east,train,seen_combination,1,126
scene_0642,"This is a circular chamber. The walls are blue and the floor is wooden. A lamp is positioned on the south side, and you can see a door on the west side.",circular,blue,wooden,lamp,south,west,blue-wooden-lamp-south,circular-west,train,seen_combination,2,152
scene_0643,You are in a square room with green walls and a tiled floor. There is a painting on the east wall and a door on the west wall.,square,green,tiled,painting,east,west,green-tiled-painting-east,square-west,train,seen_combination,1,126
scene_0644,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the east wall.",square,green,tiled,table,north,east,green-tiled-table-north,square-east,train,seen_combination,4,167
scene_0645,"This is a square chamber. The walls are blue and the floor is tiled. A painting is positioned on the west side, and you can see a door on the south side.",square,blue,tiled,painting,west,south,blue-tiled-painting-west,square-south,train,seen_combination,2,153
scene_0646,"You find yourself in a circular space. blue walls surround you, and the floor beneath is wooden. A lamp sits on the south wall, while the exit door is on the north wall.",circular,blue,wooden,lamp,south,north,blue-wooden-lamp-south,circular-north,train,seen_combination,4,169
scene_0647,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A painting sits on the south wall, while the exit door is on the west wall.",square,blue,carpeted,painting,south,west,blue-carpeted-painting-south,square-west,train,seen_combination,4,172
scene_0648,"You find yourself in a square space. green walls surround you, and the floor beneath is carpeted. A lamp sits on the south wall, while the exit door is on the east wall.",square,green,carpeted,lamp,south,east,green-carpeted-lamp-south,square-east,train,seen_combination,4,169
scene_0649,The circular room has blue walls with a tiled floor. On the north wall is a painting. The door is located on the south wall.,circular,blue,tiled,painting,north,south,blue-tiled-painting-north,circular-south,train,seen_combination,3,124
scene_0650,You are in a square room with green walls and a wooden floor. There is a table on the east wall and a door on the west wall.,square,green,wooden,table,east,west,green-wooden-table-east,square-west,train,seen_combination,1,124
scene_0651,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is carpeted. A table sits on the west wall, while the exit door is on the south wall.",circular,yellow,carpeted,table,west,south,yellow-carpeted-table-west,circular-south,train,seen_combination,4,173
scene_0652,"This is a circular chamber. The walls are red and the floor is carpeted. A lamp is positioned on the north side, and you can see a door on the west side.",circular,red,carpeted,lamp,north,west,red-carpeted-lamp-north,circular-west,train,seen_combination,2,153
scene_0653,The square room has blue walls with a tiled floor. On the north wall is a table. The door is located on the east wall.,square,blue,tiled,table,north,east,blue-tiled-table-north,square-east,train,seen_combination,3,118
scene_0654,"This is a circular chamber. The walls are green and the floor is tiled. A chair is positioned on the north side, and you can see a door on the west side.",circular,green,tiled,chair,north,west,green-tiled-chair-north,circular-west,train,seen_combination,2,153
scene_0655,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the east wall.",circular,yellow,tiled,table,north,east,yellow-tiled-table-north,circular-east,train,seen_combination,4,170
scene_0656,You are in a square room with blue walls and a wooden floor. There is a painting on the west wall and a door on the south wall.,square,blue,wooden,painting,west,south,blue-wooden-painting-west,square-south,train,seen_combination,1,127
scene_0657,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A lamp sits on the north wall, while the exit door is on the east wall.",square,blue,carpeted,lamp,north,east,blue-carpeted-lamp-north,square-east,train,seen_combination,4,168
scene_0658,The rectangular room has green walls with a carpeted floor. On the north wall is a lamp. The door is located on the west wall.,rectangular,green,carpeted,lamp,north,west,green-carpeted-lamp-north,rectangular-west,train,seen_combination,3,126
scene_0659,You are in a circular room with green walls and a carpeted floor. There is a painting on the east wall and a door on the south wall.,circular,green,carpeted,painting,east,south,green-carpeted-painting-east,circular-south,train,seen_combination,1,132
scene_0660,The circular room has green walls with a tiled floor. On the west wall is a chair. The door is located on the east wall.,circular,green,tiled,chair,west,east,green-tiled-chair-west,circular-east,train,seen_combination,3,120
scene_0661,The square room has blue walls with a wooden floor. On the south wall is a lamp. The door is located on the north wall.,square,blue,wooden,lamp,south,north,blue-wooden-lamp-south,square-north,train,seen_combination,3,119
scene_0662,You are in a square room with green walls and a carpeted floor. There is a chair on the east wall and a door on the west wall.,square,green,carpeted,chair,east,west,green-carpeted-chair-east,square-west,train,seen_combination,1,126
scene_0663,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A painting sits on the south wall, while the exit door is on the west wall.",rectangular,green,wooden,painting,south,west,green-wooden-painting-south,rectangular-west,train,seen_combination,4,176
scene_0664,"You find yourself in a circular space. blue walls surround you, and the floor beneath is tiled. A table sits on the south wall, while the exit door is on the north wall.",circular,blue,tiled,table,south,north,blue-tiled-table-south,circular-north,train,seen_combination,4,169
scene_0665,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A table sits on the east wall, while the exit door is on the north wall.",circular,green,tiled,table,east,north,green-tiled-table-east,circular-north,train,seen_combination,4,169
scene_0666,"This is a rectangular chamber. The walls are green and the floor is carpeted. A lamp is positioned on the west side, and you can see a door on the south side.",rectangular,green,carpeted,lamp,west,south,green-carpeted-lamp-west,rectangular-south,train,seen_combination,2,158
scene_0667,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A lamp sits on the west wall, while the exit door is on the east wall.",square,blue,wooden,lamp,west,east,blue-wooden-lamp-west,square-east,train,seen_combination,4,165
scene_0668,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A table sits on the south wall, while the exit door is on the north wall.",circular,red,carpeted,table,south,north,red-carpeted-table-south,circular-north,train,seen_combination,4,171
scene_0669,"This is a square chamber. The walls are green and the floor is carpeted. A painting is positioned on the west side, and you can see a door on the east side.",square,green,carpeted,painting,west,east,green-carpeted-painting-west,square-east,train,seen_combination,2,156
scene_0670,"This is a square chamber. The walls are yellow and the floor is tiled. A chair is positioned on the east side, and you can see a door on the south side.",square,yellow,tiled,chair,east,south,yellow-tiled-chair-east,square-south,train,seen_combination,2,152
scene_0671,"This is a circular chamber. The walls are red and the floor is tiled. A chair is positioned on the east side, and you can see a door on the west side.",circular,red,tiled,chair,east,west,red-tiled-chair-east,circular-west,train,seen_combination,2,150
scene_0672,"This is a circular chamber. The walls are green and the floor is wooden. A chair is positioned on the east side, and you can see a door on the west side.",circular,green,wooden,chair,east,west,green-wooden-chair-east,circular-west,train,seen_combination,2,153
scene_0673,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A chair sits on the north wall, while the exit door is on the east wall.",circular,red,carpeted,chair,north,east,red-carpeted-chair-north,circular-east,train,seen_combination,4,170
scene_0674,You are in a circular room with yellow walls and a carpeted floor. There is a chair on the west wall and a door on the north wall.,circular,yellow,carpeted,chair,west,north,yellow-carpeted-chair-west,circular-north,train,seen_combination,1,130
scene_0675,You are in a rectangular room with green walls and a tiled floor. There is a table on the north wall and a door on the west wall.,rectangular,green,tiled,table,north,west,green-tiled-table-north,rectangular-west,train,seen_combination,1,129
scene_0676,The circular room has green walls with a tiled floor. On the east wall is a table. The door is located on the west wall.,circular,green,tiled,table,east,west,green-tiled-table-east,circular-west,train,seen_combination,3,120
scene_0677,You are in a circular room with red walls and a wooden floor. There is a chair on the south wall and a door on the west wall.,circular,red,wooden,chair,south,west,red-wooden-chair-south,circular-west,train,seen_combination,1,125
scene_0678,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A lamp sits on the south wall, while the exit door is on the west wall.",square,green,tiled,lamp,south,west,green-tiled-lamp-south,square-west,train,seen_combination,4,166
scene_0679,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A chair sits on the north wall, while the exit door is on the east wall.",circular,green,carpeted,chair,north,east,green-carpeted-chair-north,circular-east,train,seen_combination,4,172
scene_0680,The circular room has yellow walls with a carpeted floor. On the north wall is a chair. The door is located on the south wall.,circular,yellow,carpeted,chair,north,south,yellow-carpeted-chair-north,circular-south,train,seen_combination,3,126
scene_0681,The circular room has green walls with a carpeted floor. On the south wall is a painting. The door is located on the west wall.,circular,green,carpeted,painting,south,west,green-carpeted-painting-south,circular-west,train,seen_combination,3,127
scene_0682,"This is a circular chamber. The walls are green and the floor is carpeted. A table is positioned on the east side, and you can see a door on the south side.",circular,green,carpeted,table,east,south,green-carpeted-table-east,circular-south,train,seen_combination,2,156
scene_0683,You are in a circular room with blue walls and a wooden floor. There is a table on the north wall and a door on the east wall.,circular,blue,wooden,table,north,east,blue-wooden-table-north,circular-east,train,seen_combination,1,126
scene_0684,The circular room has yellow walls with a tiled floor. On the south wall is a chair. The door is located on the north wall.,circular,yellow,tiled,chair,south,north,yellow-tiled-chair-south,circular-north,train,seen_combination,3,123
scene_0685,"This is a rectangular chamber. The walls are green and the floor is tiled. A painting is positioned on the south side, and you can see a door on the north side.",rectangular,green,tiled,painting,south,north,green-tiled-painting-south,rectangular-north,train,seen_combination,2,160
scene_0686,The square room has green walls with a carpeted floor. On the east wall is a lamp. The door is located on the south wall.,square,green,carpeted,lamp,east,south,green-carpeted-lamp-east,square-south,train,seen_combination,3,121
scene_0687,You are in a circular room with blue walls and a carpeted floor. There is a chair on the south wall and a door on the north wall.,circular,blue,carpeted,chair,south,north,blue-carpeted-chair-south,circular-north,train,seen_combination,1,129
scene_0688,"This is a circular chamber. The walls are red and the floor is tiled. A painting is positioned on the north side, and you can see a door on the east side.",circular,red,tiled,painting,north,east,red-tiled-painting-north,circular-east,train,seen_combination,2,154
scene_0689,The circular room has green walls with a carpeted floor. On the east wall is a chair. The door is located on the south wall.,circular,green,carpeted,chair,east,south,green-carpeted-chair-east,circular-south,train,seen_combination,3,124
scene_0690,The circular room has green walls with a carpeted floor. On the north wall is a painting. The door is located on the south wall.,circular,green,carpeted,painting,north,south,green-carpeted-painting-north,circular-south,train,seen_combination,3,128
scene_0691,The square room has blue walls with a wooden floor. On the north wall is a table. The door is located on the west wall.,square,blue,wooden,table,north,west,blue-wooden-table-north,square-west,train,seen_combination,3,119
scene_0692,The circular room has yellow walls with a wooden floor. On the east wall is a painting. The door is located on the west wall.,circular,yellow,wooden,painting,east,west,yellow-wooden-painting-east,circular-west,train,seen_combination,3,125
scene_0693,You are in a rectangular room with green walls and a carpeted floor. There is a chair on the west wall and a door on the south wall.,rectangular,green,carpeted,chair,west,south,green-carpeted-chair-west,rectangular-south,train,seen_combination,1,132
scene_0694,You are in a square room with yellow walls and a carpeted floor. There is a table on the east wall and a door on the west wall.,square,yellow,carpeted,table,east,west,yellow-carpeted-table-east,square-west,train,seen_combination,1,127
scene_0695,"This is a circular chamber. The walls are blue and the floor is wooden. A lamp is positioned on the north side, and you can see a door on the south side.",circular,blue,wooden,lamp,north,south,blue-wooden-lamp-north,circular-south,train,seen_combination,2,153
scene_0696,You are in a circular room with yellow walls and a wooden floor. There is a table on the west wall and a door on the east wall.,circular,yellow,wooden,table,west,east,yellow-wooden-table-west,circular-east,train,seen_combination,1,127
scene_0697,You are in a circular room with red walls and a wooden floor. There is a painting on the east wall and a door on the north wall.,circular,red,wooden,painting,east,north,red-wooden-painting-east,circular-north,train,seen_combination,1,128
scene_0698,You are in a circular room with blue walls and a wooden floor. There is a table on the east wall and a door on the west wall.,circular,blue,wooden,table,east,west,blue-wooden-table-east,circular-west,train,seen_combination,1,125
scene_0699,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A painting sits on the west wall, while the exit door is on the south wall.",circular,green,tiled,painting,west,south,green-tiled-painting-west,circular-south,train,seen_combination,4,172
scene_0700,You are in a circular room with yellow walls and a tiled floor. There is a lamp on the west wall and a door on the east wall.,circular,yellow,tiled,lamp,west,east,yellow-tiled-lamp-west,circular-east,train,seen_combination,1,125
scene_0701,You are in a rectangular room with green walls and a carpeted floor. There is a lamp on the north wall and a door on the west wall.,rectangular,green,carpeted,lamp,north,west,green-carpeted-lamp-north,rectangular-west,train,seen_combination,1,131
scene_0702,The square room has green walls with a carpeted floor. On the east wall is a lamp. The door is located on the west wall.,square,green,carpeted,lamp,east,west,green-carpeted-lamp-east,square-west,train,seen_combination,3,120
scene_0703,You are in a circular room with blue walls and a tiled floor. There is a painting on the west wall and a door on the south wall.,circular,blue,tiled,painting,west,south,blue-tiled-painting-west,circular-south,train,seen_combination,1,128
scene_0704,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A table sits on the south wall, while the exit door is on the west wall.",square,blue,wooden,table,south,west,blue-wooden-table-south,square-west,train,seen_combination,4,167
scene_0705,The square room has yellow walls with a carpeted floor. On the east wall is a table. The door is located on the west wall.,square,yellow,carpeted,table,east,west,yellow-carpeted-table-east,square-west,train,seen_combination,3,122
scene_0706,You are in a rectangular room with green walls and a carpeted floor. There is a table on the north wall and a door on the south wall.,rectangular,green,carpeted,table,north,south,green-carpeted-table-north,rectangular-south,train,seen_combination,1,133
scene_0707,The circular room has yellow walls with a carpeted floor. On the east wall is a lamp. The door is located on the north wall.,circular,yellow,carpeted,lamp,east,north,yellow-carpeted-lamp-east,circular-north,train,seen_combination,3,124
scene_0708,"This is a circular chamber. The walls are green and the floor is tiled. A table is positioned on the south side, and you can see a door on the north side.",circular,green,tiled,table,south,north,green-tiled-table-south,circular-north,train,seen_combination,2,154
scene_0709,You are in a square room with yellow walls and a wooden floor. There is a lamp on the south wall and a door on the west wall.,square,yellow,wooden,lamp,south,west,yellow-wooden-lamp-south,square-west,train,seen_combination,1,125
scene_0710,You are in a square room with blue walls and a carpeted floor. There is a lamp on the east wall and a door on the west wall.,square,blue,carpeted,lamp,east,west,blue-carpeted-lamp-east,square-west,train,seen_combination,1,124
scene_0711,The square room has yellow walls with a wooden floor. On the west wall is a table. The door is located on the south wall.,square,yellow,wooden,table,west,south,yellow-wooden-table-west,square-south,train,seen_combination,3,121
scene_0712,You are in a circular room with red walls and a carpeted floor. There is a table on the north wall and a door on the east wall.,circular,red,carpeted,table,north,east,red-carpeted-table-north,circular-east,train,seen_combination,1,127
scene_0713,The circular room has green walls with a tiled floor. On the west wall is a painting. The door is located on the south wall.,circular,green,tiled,painting,west,south,green-tiled-painting-west,circular-south,train,seen_combination,3,124
scene_0714,"This is a circular chamber. The walls are red and the floor is carpeted. A chair is positioned on the east side, and you can see a door on the south side.",circular,red,carpeted,chair,east,south,red-carpeted-chair-east,circular-south,train,seen_combination,2,154
scene_0715,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A table sits on the south wall, while the exit door is on the west wall.",rectangular,green,tiled,table,south,west,green-tiled-table-south,rectangular-west,train,seen_combination,4,172
scene_0716,"You find yourself in a square space. yellow walls surround you, and the floor beneath is tiled. A table sits on the east wall, while the exit door is on the south wall.",square,yellow,tiled,table,east,south,yellow-tiled-table-east,square-south,train,seen_combination,4,168
scene_0717,You are in a square room with blue walls and a tiled floor. There is a chair on the west wall and a door on the east wall.,square,blue,tiled,chair,west,east,blue-tiled-chair-west,square-east,train,seen_combination,1,122
scene_0718,"This is a circular chamber. The walls are red and the floor is carpeted. A lamp is positioned on the east side, and you can see a door on the north side.",circular,red,carpeted,lamp,east,north,red-carpeted-lamp-east,circular-north,train,seen_combination,2,153
scene_0719,You are in a square room with yellow walls and a carpeted floor. There is a lamp on the north wall and a door on the south wall.,square,yellow,carpeted,lamp,north,south,yellow-carpeted-lamp-north,square-south,train,seen_combination,1,128
scene_0720,The circular room has yellow walls with a carpeted floor. On the north wall is a table. The door is located on the west wall.,circular,yellow,carpeted,table,north,west,yellow-carpeted-table-north,circular-west,train,seen_combination,3,125
scene_0721,"This is a square chamber. The walls are blue and the floor is carpeted. A table is positioned on the east side, and you can see a door on the south side.",square,blue,carpeted,table,east,south,blue-carpeted-table-east,square-south,train,seen_combination,2,153
scene_0722,The square room has yellow walls with a wooden floor. On the north wall is a painting. The door is located on the east wall.,square,yellow,wooden,painting,north,east,yellow-wooden-painting-north,square-east,train,seen_combination,3,124
scene_0723,"This is a rectangular chamber. The walls are green and the floor is carpeted. A table is positioned on the south side, and you can see a door on the west side.",rectangular,green,carpeted,table,south,west,green-carpeted-table-south,rectangular-west,train,seen_combination,2,159
scene_0724,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A table sits on the south wall, while the exit door is on the west wall.",square,blue,wooden,table,south,west,blue-wooden-table-south,square-west,train,seen_combination,4,167
scene_0725,You are in a square room with green walls and a wooden floor. There is a table on the west wall and a door on the north wall.,square,green,wooden,table,west,north,green-wooden-table-west,square-north,train,seen_combination,1,125
scene_0726,"This is a square chamber. The walls are yellow and the floor is tiled. A table is positioned on the north side, and you can see a door on the west side.",square,yellow,tiled,table,north,west,yellow-tiled-table-north,square-west,train,seen_combination,2,152
scene_0727,You are in a square room with green walls and a tiled floor. There is a painting on the west wall and a door on the north wall.,square,green,tiled,painting,west,north,green-tiled-painting-west,square-north,train,seen_combination,1,127
scene_0728,"This is a square chamber. The walls are green and the floor is wooden. A chair is positioned on the east side, and you can see a door on the west side.",square,green,wooden,chair,east,west,green-wooden-chair-east,square-west,train,seen_combination,2,151
scene_0729,You are in a circular room with yellow walls and a carpeted floor. There is a painting on the east wall and a door on the west wall.,circular,yellow,carpeted,painting,east,west,yellow-carpeted-painting-east,circular-west,train,seen_combination,1,132
scene_0730,The square room has yellow walls with a tiled floor. On the west wall is a table. The door is located on the south wall.,square,yellow,tiled,table,west,south,yellow-tiled-table-west,square-south,train,seen_combination,3,120
scene_0731,"This is a square chamber. The walls are blue and the floor is tiled. A lamp is positioned on the south side, and you can see a door on the east side.",square,blue,tiled,lamp,south,east,blue-tiled-lamp-south,square-east,train,seen_combination,2,149
scene_0732,"This is a circular chamber. The walls are green and the floor is wooden. A chair is positioned on the south side, and you can see a door on the north side.",circular,green,wooden,chair,south,north,green-wooden-chair-south,circular-north,train,seen_combination,2,155
scene_0733,The circular room has red walls with a tiled floor. On the south wall is a lamp. The door is located on the east wall.,circular,red,tiled,lamp,south,east,red-tiled-lamp-south,circular-east,train,seen_combination,3,118
scene_0734,"This is a circular chamber. The walls are blue and the floor is tiled. A painting is positioned on the west side, and you can see a door on the north side.",circular,blue,tiled,painting,west,north,blue-tiled-painting-west,circular-north,train,seen_combination,2,155
scene_0735,"This is a circular chamber. The walls are yellow and the floor is wooden. A table is positioned on the north side, and you can see a door on the south side.",circular,yellow,wooden,table,north,south,yellow-wooden-table-north,circular-south,train,seen_combination,2,156
scene_0736,"This is a circular chamber. The walls are red and the floor is carpeted. A lamp is positioned on the south side, and you can see a door on the north side.",circular,red,carpeted,lamp,south,north,red-carpeted-lamp-south,circular-north,train,seen_combination,2,154
scene_0737,The square room has yellow walls with a wooden floor. On the north wall is a painting. The door is located on the west wall.,square,yellow,wooden,painting,north,west,yellow-wooden-painting-north,square-west,train,seen_combination,3,124
scene_0738,"This is a circular chamber. The walls are blue and the floor is wooden. A painting is positioned on the west side, and you can see a door on the south side.",circular,blue,wooden,painting,west,south,blue-wooden-painting-west,circular-south,train,seen_combination,2,156
scene_0739,The circular room has green walls with a tiled floor. On the south wall is a table. The door is located on the west wall.,circular,green,tiled,table,south,west,green-tiled-table-south,circular-west,train,seen_combination,3,121
scene_0740,You are in a circular room with red walls and a carpeted floor. There is a chair on the west wall and a door on the east wall.,circular,red,carpeted,chair,west,east,red-carpeted-chair-west,circular-east,train,seen_combination,1,126
scene_0741,You are in a circular room with green walls and a tiled floor. There is a painting on the south wall and a door on the north wall.,circular,green,tiled,painting,south,north,green-tiled-painting-south,circular-north,train,seen_combination,1,130
scene_0742,You are in a circular room with green walls and a carpeted floor. There is a painting on the south wall and a door on the west wall.,circular,green,carpeted,painting,south,west,green-carpeted-painting-south,circular-west,train,seen_combination,1,132
scene_0743,"You find yourself in a circular space. red walls surround you, and the floor beneath is tiled. A lamp sits on the north wall, while the exit door is on the south wall.",circular,red,tiled,lamp,north,south,red-tiled-lamp-north,circular-south,train,seen_combination,4,167
scene_0744,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A lamp sits on the west wall, while the exit door is on the east wall.",circular,red,carpeted,lamp,west,east,red-carpeted-lamp-west,circular-east,train,seen_combination,4,168
scene_0745,"You find yourself in a square space. green walls surround you, and the floor beneath is wooden. A painting sits on the south wall, while the exit door is on the east wall.",square,green,wooden,painting,south,east,green-wooden-painting-south,square-east,train,seen_combination,4,171
scene_0746,The square room has green walls with a carpeted floor. On the west wall is a lamp. The door is located on the north wall.,square,green,carpeted,lamp,west,north,green-carpeted-lamp-west,square-north,train,seen_combination,3,121
scene_0747,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A lamp sits on the east wall, while the exit door is on the west wall.",square,blue,wooden,lamp,east,west,blue-wooden-lamp-east,square-west,train,seen_combination,4,165
scene_0748,You are in a square room with yellow walls and a wooden floor. There is a lamp on the north wall and a door on the west wall.,square,yellow,wooden,lamp,north,west,yellow-wooden-lamp-north,square-west,train,seen_combination,1,125
scene_0749,The rectangular room has green walls with a tiled floor. On the east wall is a table. The door is located on the south wall.,rectangular,green,tiled,table,east,south,green-tiled-table-east,rectangular-south,train,seen_combination,3,124
scene_0750,"You find yourself in a circular space. blue walls surround you, and the floor beneath is wooden. A painting sits on the east wall, while the exit door is on the south wall.",circular,blue,wooden,painting,east,south,blue-wooden-painting-east,circular-south,train,seen_combination,4,172
scene_0751,"You find yourself in a square space. green walls surround you, and the floor beneath is carpeted. A chair sits on the west wall, while the exit door is on the north wall.",square,green,carpeted,chair,west,north,green-carpeted-chair-west,square-north,train,seen_combination,4,170
scene_0752,The square room has blue walls with a wooden floor. On the west wall is a chair. The door is located on the south wall.,square,blue,wooden,chair,west,south,blue-wooden-chair-west,square-south,train,seen_combination,3,119
scene_0753,You are in a square room with green walls and a carpeted floor. There is a painting on the south wall and a door on the west wall.,square,green,carpeted,painting,south,west,green-carpeted-painting-south,square-west,train,seen_combination,1,130
scene_0754,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the south wall.",circular,green,tiled,table,north,south,green-tiled-table-north,circular-south,train,seen_combination,4,170
