scene_id,text,geometry,wall_color,floor_texture,object_type,object_side,door_side,place_id,heading_id,split,split_condition,template_id,text_length
scene_0962,"This is a circular chamber. The walls are blue and the floor is tiled. A chair is positioned on the west side, and you can see a door on the south side.",circular,blue,tiled,chair,west,south,blue-tiled-chair-west,circular-south,train,seen_combination,2,152
scene_0963,"This is a circular chamber. The walls are green and the floor is wooden. A chair is positioned on the east side, and you can see a door on the south side.",circular,green,wooden,chair,east,south,green-wooden-chair-east,circular-south,train,seen_combination,2,154
scene_0964,You are in a square room with green walls and a tiled floor. There is a painting on the west wall and a door on the north wall.,square,green,tiled,painting,west,north,green-tiled-painting-west,square-north,train,seen_combination,1,127
scene_0965,"This is a square chamber. The walls are blue and the floor is wooden. A chair is positioned on the west side, and you can see a door on the south side.",square,blue,wooden,chair,west,south,blue-wooden-chair-west,square-south,train,seen_combination,2,151
scene_0966,You are in a square room with yellow walls and a tiled floor. There is a table on the north wall and a door on the east wall.,square,yellow,tiled,table,north,east,yellow-tiled-table-north,square-east,train,seen_combination,1,125
scene_0967,"You find yourself in a square space. green walls surround you, and the floor beneath is carpeted. A lamp sits on the east wall, while the exit door is on the west wall.",square,green,carpeted,lamp,east,west,green-carpeted-lamp-east,square-west,train,seen_combination,4,168
scene_0968,"This is a circular chamber. The walls are yellow and the floor is carpeted. A painting is positioned on the south side, and you can see a door on the west side.",circular,yellow,carpeted,painting,south,west,yellow-carpeted-painting-south,circular-west,train,seen_combination,2,160
scene_0969,"This is a circular chamber. The walls are red and the floor is tiled. A painting is positioned on the north side, and you can see a door on the east side.",circular,red,tiled,painting,north,east,red-tiled-painting-north,circular-east,train,seen_combination,2,154
scene_0970,You are in a circular room with yellow walls and a tiled floor. There is a chair on the south wall and a door on the north wall.,circular,yellow,tiled,chair,south,north,yellow-tiled-chair-south,circular-north,train,seen_combination,1,128
scene_0971,You are in a square room with blue walls and a wooden floor. There is a painting on the east wall and a door on the west wall.,square,blue,wooden,painting,east,west,blue-wooden-painting-east,square-west,train,seen_combination,1,126
scene_0972,You are in a square room with blue walls and a wooden floor. There is a chair on the west wall and a door on the north wall.,square,blue,wooden,chair,west,north,blue-wooden-chair-west,square-north,train,seen_combination,1,124
scene_0973,"This is a circular chamber. The walls are yellow and the floor is tiled. A painting is positioned on the north side, and you can see a door on the south side.",circular,yellow,tiled,painting,north,south,yellow-tiled-painting-north,circular-south,train,seen_combination,2,158
scene_0974,"This is a circular chamber. The walls are red and the floor is carpeted. A lamp is positioned on the south side, and you can see a door on the west side.",circular,red,carpeted,lamp,south,west,red-carpeted-lamp-south,circular-west,train,seen_combination,2,153
scene_0975,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A chair sits on the west wall, while the exit door is on the east wall.",square,blue,carpeted,chair,west,east,blue-carpeted-chair-west,square-east,train,seen_combination,4,168
scene_0976,The circular room has green walls with a wooden floor. On the east wall is a chair. The door is located on the west wall.,circular,green,wooden,chair,east,west,green-wooden-chair-east,circular-west,train,seen_combination,3,121
scene_0977,You are in a circular room with yellow walls and a carpeted floor. There is a chair on the north wall and a door on the west wall.,circular,yellow,carpeted,chair,north,west,yellow-carpeted-chair-north,circular-west,train,seen_combination,1,130
scene_0978,You are in a circular room with yellow walls and a wooden floor. There is a chair on the north wall and a door on the east wall.,circular,yellow,wooden,chair,north,east,yellow-wooden-chair-north,circular-east,train,seen_combination,1,128
scene_0979,You are in a rectangular room with green walls and a carpeted floor. There is a chair on the north wall and a door on the east wall.,rectangular,green,carpeted,chair,north,east,green-carpeted-chair-north,rectangular-east,train,seen_combination,1,132
scene_0980,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A painting sits on the east wall, while the exit door is on the west wall.",circular,green,tiled,painting,east,west,green-tiled-painting-east,circular-west,train,seen_combination,4,171
scene_0981,"This is a circular chamber. The walls are yellow and the floor is tiled. A painting is positioned on the south side, and you can see a door on the west side.",circular,yellow,tiled,painting,south,west,yellow-tiled-painting-south,circular-west,train,seen_combination,2,157
scene_0982,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A table sits on the west wall, while the exit door is on the south wall.",square,blue,wooden,table,west,south,blue-wooden-table-west,square-south,train,seen_combination,4,167
scene_0983,You are in a circular room with red walls and a tiled floor. There is a table on the south wall and a door on the north wall.,circular,red,tiled,table,south,north,red-tiled-table-south,circular-north,train,seen_combination,1,125
scene_0984,You are in a rectangular room with green walls and a wooden floor. There is a painting on the west wall and a door on the north wall.,rectangular,green,wooden,painting,west,north,green-wooden-painting-west,rectangular-north,train,seen_combination,1,133
scene_0985,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A painting sits on the west wall, while the exit door is on the east wall.",circular,red,carpeted,painting,west,east,red-carpeted-painting-west,circular-east,train,seen_combination,4,172
scene_0986,The circular room has red walls with a tiled floor. On the west wall is a painting. The door is located on the south wall.,circular,red,tiled,painting,west,south,red-tiled-painting-west,circular-south,train,seen_combination,3,122
scene_0987,"You find yourself in a circular space. green walls surround you, and the floor beneath is wooden. A painting sits on the north wall, while the exit door is on the west wall.",circular,green,wooden,painting,north,west,green-wooden-painting-north,circular-west,train,seen_combination,4,173
scene_0988,The circular room has green walls with a carpeted floor. On the west wall is a chair. The door is located on the east wall.,circular,green,carpeted,chair,west,east,green-carpeted-chair-west,circular-east,train,seen_combination,3,123
scene_0989,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A painting sits on the east wall, while the exit door is on the north wall.",rectangular,green,wooden,painting,east,north,green-wooden-painting-east,rectangular-north,train,seen_combination,4,176
scene_0990,You are in a circular room with blue walls and a wooden floor. There is a chair on the west wall and a door on the east wall.,circular,blue,wooden,chair,west,east,blue-wooden-chair-west,circular-east,train,seen_combination,1,125
scene_0991,The circular room has blue walls with a wooden floor. On the north wall is a painting. The door is located on the west wall.,circular,blue,wooden,painting,north,west,blue-wooden-painting-north,circular-west,train,seen_combination,3,124
scene_0992,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A lamp sits on the west wall, while the exit door is on the south wall.",rectangular,green,tiled,lamp,west,south,green-tiled-lamp-west,rectangular-south,train,seen_combination,4,171
scene_0993,"This is a square chamber. The walls are green and the floor is tiled. A chair is positioned on the east side, and you can see a door on the south side.",square,green,tiled,chair,east,south,green-tiled-chair-east,square-south,train,seen_combination,2,151
scene_0994,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is carpeted. A chair sits on the east wall, while the exit door is on the north wall.",rectangular,green,carpeted,chair,east,north,green-carpeted-chair-east,rectangular-north,train,seen_combination,4,175
scene_0995,You are in a circular room with red walls and a carpeted floor. There is a lamp on the east wall and a door on the west wall.,circular,red,carpeted,lamp,east,west,red-carpeted-lamp-east,circular-west,train,seen_combination,1,125
scene_0996,You are in a square room with yellow walls and a tiled floor. There is a lamp on the south wall and a door on the west wall.,square,yellow,tiled,lamp,south,west,yellow-tiled-lamp-south,square-west,train,seen_combination,1,124
scene_0997,The square room has yellow walls with a tiled floor. On the east wall is a table. The door is located on the south wall.,square,yellow,tiled,table,east,south,yellow-tiled-table-east,square-south,train,seen_combination,3,120
scene_0998,"This is a rectangular chamber. The walls are green and the floor is carpeted. A lamp is positioned on the south side, and you can see a door on the west side.",rectangular,green,carpeted,lamp,south,west,green-carpeted-lamp-south,rectangular-west,train,seen_combination,2,158
scene_0999,"This is a square chamber. The walls are blue and the floor is tiled. A table is positioned on the east side, and you can see a door on the west side.",square,blue,tiled,table,east,west,blue-tiled-table-east,square-west,train,seen_combination,2,149
scene_1000,"This is a square chamber. The walls are blue and the floor is wooden. A lamp is positioned on the east side, and you can see a door on the north side.",square,blue,wooden,lamp,east,north,blue-wooden-lamp-east,square-north,train,seen_combination,2,150
scene_1001,"You find yourself in a circular space. red walls surround you, and the floor beneath is tiled. A painting sits on the west wall, while the exit door is on the north wall.",circular,red,tiled,painting,west,north,red-tiled-painting-west,circular-north,train,seen_combination,4,170
scene_1002,The circular room has red walls with a wooden floor. On the north wall is a chair. The door is located on the west wall.,circular,red,wooden,chair,north,west,red-wooden-chair-north,circular-west,train,seen_combination,3,120
scene_1003,"You find yourself in a circular space. blue walls surround you, and the floor beneath is wooden. A table sits on the west wall, while the exit door is on the south wall.",circular,blue,wooden,table,west,south,blue-wooden-table-west,circular-south,train,seen_combination,4,169
scene_1004,"You find yourself in a square space. yellow walls surround you, and the floor beneath is tiled. A table sits on the west wall, while the exit door is on the east wall.",square,yellow,tiled,table,west,east,yellow-tiled-table-west,square-east,train,seen_combination,4,167
scene_1005,The square room has blue walls with a tiled floor. On the west wall is a table. The door is located on the north wall.,square,blue,tiled,table,west,north,blue-tiled-table-west,square-north,train,seen_combination,3,118
scene_1006,The square room has blue walls with a tiled floor. On the north wall is a chair. The door is located on the south wall.,square,blue,tiled,chair,north,south,blue-tiled-chair-north,square-south,train,seen_combination,3,119
scene_1007,The circular room has yellow walls with a carpeted floor. On the east wall is a chair. The door is located on the south wall.,circular,yellow,carpeted,chair,east,south,yellow-carpeted-chair-east,circular-south,train,seen_combination,3,125
scene_1008,"This is a circular chamber. The walls are blue and the floor is tiled. A painting is positioned on the west side, and you can see a door on the east side.",circular,blue,tiled,painting,west,east,blue-tiled-painting-west,circular-east,train,seen_combination,2,154
scene_1009,You are in a circular room with green walls and a carpeted floor. There is a chair on the south wall and a door on the east wall.,circular,green,carpeted,chair,south,east,green-carpeted-chair-south,circular-east,train,seen_combination,1,129
scene_1010,You are in a rectangular room with green walls and a wooden floor. There is a lamp on the west wall and a door on the north wall.,rectangular,green,wooden,lamp,west,north,green-wooden-lamp-west,rectangular-north,train,seen_combination,1,129
scene_1011,"This is a square chamber. The walls are blue and the floor is tiled. A table is positioned on the east side, and you can see a door on the south side.",square,blue,tiled,table,east,south,blue-tiled-table-east,square-south,train,seen_combination,2,150
scene_1012,"This is a rectangular chamber. The walls are green and the floor is wooden. A lamp is positioned on the north side, and you can see a door on the west side.",rectangular,green,wooden,lamp,north,west,green-wooden-lamp-north,rectangular-west,train,seen_combination,2,156
scene_1013,"This is a circular chamber. The walls are blue and the floor is carpeted. A lamp is positioned on the north side, and you can see a door on the west side.",circular,blue,carpeted,lamp,north,west,blue-carpeted-lamp-north,circular-west,train,seen_combination,2,154
scene_1014,"This is a circular chamber. The walls are yellow and the floor is carpeted. A table is positioned on the north side, and you can see a door on the west side.",circular,yellow,carpeted,table,north,west,yellow-carpeted-table-north,circular-west,train,seen_combination,2,157
scene_1015,"You find yourself in a square space. yellow walls surround you, and the floor beneath is tiled. A painting sits on the north wall, while the exit door is on the west wall.",square,yellow,tiled,painting,north,west,yellow-tiled-painting-north,square-west,train,seen_combination,4,171
scene_1016,You are in a square room with yellow walls and a tiled floor. There is a chair on the east wall and a door on the north wall.,square,yellow,tiled,chair,east,north,yellow-tiled-chair-east,square-north,train,seen_combination,1,125
scene_1017,You are in a square room with yellow walls and a wooden floor. There is a painting on the west wall and a door on the south wall.,square,yellow,wooden,painting,west,south,yellow-wooden-painting-west,square-south,train,seen_combination,1,129
scene_1018,"You find yourself in a square space. yellow walls surround you, and the floor beneath is tiled. A table sits on the west wall, while the exit door is on the north wall.",square,yellow,tiled,table,west,north,yellow-tiled-table-west,square-north,train,seen_combination,4,168
scene_1019,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A painting sits on the south wall, while the exit door is on the west wall.",circular,green,carpeted,painting,south,west,green-carpeted-painting-south,circular-west,train,seen_combination,4,175
scene_1020,You are in a circular room with blue walls and a wooden floor. There is a painting on the south wall and a door on the west wall.,circular,blue,wooden,painting,south,west,blue-wooden-painting-south,circular-west,train,seen_combination,1,129
scene_1021,You are in a square room with blue walls and a carpeted floor. There is a chair on the north wall and a door on the south wall.,square,blue,carpeted,chair,north,south,blue-carpeted-chair-north,square-south,train,seen_combination,1,127
scene_1022,"You find yourself in a circular space. blue walls surround you, and the floor beneath is carpeted. A chair sits on the west wall, while the exit door is on the north wall.",circular,blue,carpeted,chair,west,north,blue-carpeted-chair-west,circular-north,train,seen_combination,4,171
scene_1023,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A lamp sits on the north wall, while the exit door is on the west wall.",circular,red,carpeted,lamp,north,west,red-carpeted-lamp-north,circular-west,train,seen_combination,4,169
scene_1024,You are in a square room with yellow walls and a wooden floor. There is a chair on the west wall and a door on the east wall.,square,yellow,wooden,chair,west,east,yellow-wooden-chair-west,square-east,train,seen_combination,1,125
scene_1025,You are in a square room with blue walls and a tiled floor. There is a painting on the west wall and a door on the east wall.,square,blue,tiled,painting,west,east,blue-tiled-painting-west,square-east,train,seen_combination,1,125
scene_1026,The circular room has green walls with a wooden floor. On the west wall is a painting. The door is located on the north wall.,circular,green,wooden,painting,west,north,green-wooden-painting-west,circular-north,train,seen_combination,3,125
scene_1027,You are in a square room with green walls and a carpeted floor. There is a chair on the west wall and a door on the north wall.,square,green,carpeted,chair,west,north,green-carpeted-chair-west,square-north,train,seen_combination,1,127
scene_1028,The square room has green walls with a carpeted floor. On the north wall is a chair. The door is located on the east wall.,square,green,carpeted,chair,north,east,green-carpeted-chair-north,square-east,train,seen_combination,3,122
scene_1029,"This is a circular chamber. The walls are green and the floor is wooden. A lamp is positioned on the west side, and you can see a door on the east side.",circular,green,wooden,lamp,west,east,green-wooden-lamp-west,circular-east,train,seen_combination,2,152
scene_1030,The square room has yellow walls with a carpeted floor. On the north wall is a painting. The door is located on the west wall.,square,yellow,carpeted,painting,north,west,yellow-carpeted-painting-north,square-west,train,seen_combination,3,126
scene_1031,You are in a square room with blue walls and a wooden floor. There is a painting on the south wall and a door on the north wall.,square,blue,wooden,painting,south,north,blue-wooden-painting-south,square-north,train,seen_combination,1,128
scene_1032,You are in a circular room with green walls and a wooden floor. There is a table on the west wall and a door on the south wall.,circular,green,wooden,table,west,south,green-wooden-table-west,circular-south,train,seen_combination,1,127
scene_1033,The square room has yellow walls with a tiled floor. On the north wall is a painting. The door is located on the south wall.,square,yellow,tiled,painting,north,south,yellow-tiled-painting-north,square-south,train,seen_combination,3,124
scene_1034,"This is a rectangular chamber. The walls are green and the floor is tiled. A lamp is positioned on the west side, and you can see a door on the north side.",rectangular,green,tiled,lamp,west,north,green-tiled-lamp-west,rectangular-north,train,seen_combination,2,155
scene_1035,You are in a square room with blue walls and a carpeted floor. There is a table on the south wall and a door on the north wall.,square,blue,carpeted,table,south,north,blue-carpeted-table-south,square-north,train,seen_combination,1,127
scene_1036,You are in a circular room with red walls and a tiled floor. There is a lamp on the west wall and a door on the east wall.,circular,red,tiled,lamp,west,east,red-tiled-lamp-west,circular-east,train,seen_combination,1,122
scene_1037,You are in a circular room with green walls and a carpeted floor. There is a table on the north wall and a door on the south wall.,circular,green,carpeted,table,north,south,green-carpeted-table-north,circular-south,train,seen_combination,1,130
scene_1038,You are in a square room with yellow walls and a wooden floor. There is a painting on the south wall and a door on the west wall.,square,yellow,wooden,painting,south,west,yellow-wooden-painting-south,square-west,train,seen_combination,1,129
scene_1039,"This is a circular chamber. The walls are blue and the floor is wooden. A painting is positioned on the south side, and you can see a door on the north side.",circular,blue,wooden,painting,south,north,blue-wooden-painting-south,circular-north,train,seen_combination,2,157
scene_1040,"This is a circular chamber. The walls are yellow and the floor is tiled. A painting is positioned on the east side, and you can see a door on the north side.",circular,yellow,tiled,painting,east,north,yellow-tiled-painting-east,circular-north,train,seen_combination,2,157
scene_1041,You are in a square room with green walls and a wooden floor. There is a lamp on the south wall and a door on the east wall.,square,green,wooden,lamp,south,east,green-wooden-lamp-south,square-east,train,seen_combination,1,124
scene_1042,The circular room has blue walls with a tiled floor. On the west wall is a table. The door is located on the north wall.,circular,blue,tiled,table,west,north,blue-tiled-table-west,circular-north,train,seen_combination,3,120
scene_1043,You are in a circular room with red walls and a tiled floor. There is a table on the north wall and a door on the south wall.,circular,red,tiled,table,north,south,red-tiled-table-north,circular-south,train,seen_combination,1,125
scene_1044,You are in a circular room with yellow walls and a wooden floor. There is a lamp on the west wall and a door on the north wall.,circular,yellow,wooden,lamp,west,north,yellow-wooden-lamp-west,circular-north,train,seen_combination,1,127
scene_1045,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is wooden. A lamp sits on the east wall, while the exit door is on the south wall.",rectangular,green,wooden,lamp,east,south,green-wooden-lamp-east,rectangular-south,train,seen_combination,4,172
scene_1046,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A table sits on the east wall, while the exit door is on the west wall.",circular,red,wooden,table,east,west,red-wooden-table-east,circular-west,train,seen_combination,4,167
scene_1047,"This is a circular chamber. The walls are yellow and the floor is wooden. A table is positioned on the north side, and you can see a door on the west side.",circular,yellow,wooden,table,north,west,yellow-wooden-table-north,circular-west,train,seen_combination,2,155
scene_1048,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A lamp sits on the east wall, while the exit door is on the south wall.",square,blue,carpeted,lamp,east,south,blue-carpeted-lamp-east,square-south,train,seen_combination,4,168
scene_1049,You are in a rectangular room with green walls and a carpeted floor. There is a table on the south wall and a door on the north wall.,rectangular,green,carpeted,table,south,north,green-carpeted-table-south,rectangular-north,train,seen_combination,1,133
scene_1050,"This is a square chamber. The walls are green and the floor is carpeted. A table is positioned on the west side, and you can see a door on the east side.",square,green,carpeted,table,west,east,green-carpeted-table-west,square-east,train,seen_combination,2,153
scene_1051,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A table sits on the north wall, while the exit door is on the south wall.",square,yellow,wooden,table,north,south,yellow-wooden-table-north,square-south,train,seen_combination,4,170
scene_1052,The square room has blue walls with a wooden floor. On the north wall is a table. The door is located on the south wall.,square,blue,wooden,table,north,south,blue-wooden-table-north,square-south,train,seen_combination,3,120
scene_1053,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A painting sits on the east wall, while the exit door is on the south wall.",square,yellow,wooden,painting,east,south,yellow-wooden-painting-east,square-south,train,seen_combination,4,172
scene_1054,You are in a rectangular room with green walls and a wooden floor. There is a lamp on the south wall and a door on the north wall.,rectangular,green,wooden,lamp,south,north,green-wooden-lamp-south,rectangular-north,train,seen_combination,1,130
scene_1055,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A lamp sits on the north wall, while the exit door is on the south wall.",square,blue,carpeted,lamp,north,south,blue-carpeted-lamp-north,square-south,train,seen_combination,4,169
scene_1056,You are in a square room with green walls and a tiled floor. There is a table on the east wall and a door on the north wall.,square,green,tiled,table,east,north,green-tiled-table-east,square-north,train,seen_combination,1,124
scene_1057,"You find yourself in a square space. green walls surround you, and the floor beneath is wooden. A lamp sits on the south wall, while the exit door is on the west wall.",square,green,wooden,lamp,south,west,green-wooden-lamp-south,square-west,train,seen_combination,4,167
scene_1058,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the east wall.",circular,green,tiled,table,north,east,green-tiled-table-north,circular-east,train,seen_combination,4,169
scene_1059,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A table sits on the south wall, while the exit door is on the west wall.",rectangular,green,tiled,table,south,west,green-tiled-table-south,rectangular-west,train,seen_combination,4,172
scene_1060,"This is a circular chamber. The walls are red and the floor is tiled. A chair is positioned on the south side, and you can see a door on the east side.",circular,red,tiled,chair,south,east,red-tiled-chair-south,circular-east,train,seen_combination,2,151
scene_1061,You are in a square room with green walls and a tiled floor. There is a table on the east wall and a door on the north wall.,square,green,tiled,table,east,north,green-tiled-table-east,square-north,train,seen_combination,1,124
scene_1062,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the east wall.",rectangular,green,tiled,table,north,east,green-tiled-table-north,rectangular-east,train,seen_combination,4,172
scene_1063,"This is a circular chamber. The walls are yellow and the floor is wooden. A chair is positioned on the south side, and you can see a door on the east side.",circular,yellow,wooden,chair,south,east,yellow-wooden-chair-south,circular-east,train,seen_combination,2,155
scene_1064,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the east wall.",circular,red,carpeted,table,north,east,red-carpeted-table-north,circular-east,train,seen_combination,4,170
scene_1065,You are in a circular room with green walls and a carpeted floor. There is a painting on the west wall and a door on the south wall.,circular,green,carpeted,painting,west,south,green-carpeted-painting-west,circular-south,train,seen_combination,1,132
scene_1066,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is carpeted. A table sits on the south wall, while the exit door is on the east wall.",circular,yellow,carpeted,table,south,east,yellow-carpeted-table-south,circular-east,train,seen_combination,4,173
scene_1067,You are in a circular room with green walls and a carpeted floor. There is a table on the north wall and a door on the east wall.,circular,green,carpeted,table,north,east,green-carpeted-table-north,circular-east,train,seen_combination,1,129
scene_1068,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A lamp sits on the west wall, while the exit door is on the east wall.",rectangular,green,tiled,lamp,west,east,green-tiled-lamp-west,rectangular-east,train,seen_combination,4,170
scene_1069,"This is a square chamber. The walls are blue and the floor is carpeted. A lamp is positioned on the west side, and you can see a door on the south side.",square,blue,carpeted,lamp,west,south,blue-carpeted-lamp-west,square-south,train,seen_combination,2,152
scene_1070,"This is a circular chamber. The walls are blue and the floor is carpeted. A lamp is positioned on the west side, and you can see a door on the north side.",circular,blue,carpeted,lamp,west,north,blue-carpeted-lamp-west,circular-north,train,seen_combination,2,154
scene_1071,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the south wall.",square,green,tiled,table,north,south,green-tiled-table-north,square-south,train,seen_combination,4,168
scene_1072,"You find yourself in a square space. yellow walls surround you, and the floor beneath is wooden. A painting sits on the north wall, while the exit door is on the east wall.",square,yellow,wooden,painting,north,east,yellow-wooden-painting-north,square-east,train,seen_combination,4,172
scene_1073,"You find yourself in a circular space. red walls surround you, and the floor beneath is carpeted. A painting sits on the south wall, while the exit door is on the east wall.",circular,red,carpeted,painting,south,east,red-carpeted-painting-south,circular-east,train,seen_combination,4,173
scene_1074,The rectangular room has green walls with a carpeted floor. On the west wall is a lamp. The door is located on the east wall.,rectangular,green,carpeted,lamp,west,east,green-carpeted-lamp-west,rectangular-east,train,seen_combination,3,125
scene_1075,"This is a rectangular chamber. The walls are green and the floor is tiled. A painting is positioned on the east side, and you can see a door on the west side.",rectangular,green,tiled,painting,east,west,green-tiled-painting-east,rectangular-west,train,seen_combination,2,158
scene_1076,The circular room has blue walls with a carpeted floor. On the north wall is a chair. The door is located on the west wall.,circular,blue,carpeted,chair,north,west,blue-carpeted-chair-north,circular-west,train,seen_combination,3,123
scene_1077,You are in a rectangular room with green walls and a wooden floor. There is a painting on the east wall and a door on the south wall.,rectangular,green,wooden,painting,east,south,green-wooden-painting-east,rectangular-south,train,seen_combination,1,133
scene_1078,"This is a square chamber. The walls are green and the floor is tiled. A table is positioned on the north side, and you can see a door on the west side.",square,green,tiled,table,north,west,green-tiled-table-north,square-west,train,seen_combination,2,151
scene_1079,"You find yourself in a circular space. red walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the west wall.",circular,red,tiled,table,north,west,red-tiled-table-north,circular-west,train,seen_combination,4,167
scene_1080,The circular room has green walls with a carpeted floor. On the east wall is a table. The door is located on the south wall.,circular,green,carpeted,table,east,south,green-carpeted-table-east,circular-south,train,seen_combination,3,124
scene_1081,The circular room has yellow walls with a tiled floor. On the north wall is a lamp. The door is located on the east wall.,circular,yellow,tiled,lamp,north,east,yellow-tiled-lamp-north,circular-east,train,seen_combination,3,121
scene_1082,The square room has blue walls with a tiled floor. On the west wall is a lamp. The door is located on the east wall.,square,blue,tiled,lamp,west,east,blue-tiled-lamp-west,square-east,train,seen_combination,3,116
scene_1083,"You find yourself in a square space. blue walls surround you, and the floor beneath is carpeted. A chair sits on the north wall, while the exit door is on the south wall.",square,blue,carpeted,chair,north,south,blue-carpeted-chair-north,square-south,train,seen_combination,4,170
scene_1084,You are in a circular room with blue walls and a wooden floor. There is a painting on the south wall and a door on the east wall.,circular,blue,wooden,painting,south,east,blue-wooden-painting-south,circular-east,train,seen_combination,1,129
scene_1085,"This is a circular chamber. The walls are blue and the floor is wooden. A chair is positioned on the north side, and you can see a door on the west side.",circular,blue,wooden,chair,north,west,blue-wooden-chair-north,circular-west,train,seen_combination,2,153
scene_1086,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A table sits on the north wall, while the exit door is on the east wall.",square,blue,wooden,table,north,east,blue-wooden-table-north,square-east,train,seen_combination,4,167
scene_1087,You are in a circular room with red walls and a tiled floor. There is a chair on the west wall and a door on the south wall.,circular,red,tiled,chair,west,south,red-tiled-chair-west,circular-south,train,seen_combination,1,124
scene_1088,The square room has yellow walls with a wooden floor. On the north wall is a lamp. The door is located on the south wall.,square,yellow,wooden,lamp,north,south,yellow-wooden-lamp-north,square-south,train,seen_combination,3,121
scene_1089,"You find yourself in a circular space. yellow walls surround you, and the floor beneath is carpeted. A chair sits on the east wall, while the exit door is on the south wall.",circular,yellow,carpeted,chair,east,south,yellow-carpeted-chair-east,circular-south,train,seen_combination,4,173
scene_1090,The square room has blue walls with a tiled floor. On the east wall is a table. The door is located on the north wall.,square,blue,tiled,table,east,north,blue-tiled-table-east,square-north,train,seen_combination,3,118
scene_1091,"This is a circular chamber. The walls are green and the floor is tiled. A chair is positioned on the east side, and you can see a door on the north side.",circular,green,tiled,chair,east,north,green-tiled-chair-east,circular-north,train,seen_combination,2,153
scene_1092,"This is a square chamber. The walls are green and the floor is tiled. A painting is positioned on the south side, and you can see a door on the west side.",square,green,tiled,painting,south,west,green-tiled-painting-south,square-west,train,seen_combination,2,154
scene_1093,"This is a square chamber. The walls are yellow and the floor is wooden. A table is positioned on the south side, and you can see a door on the north side.",square,yellow,wooden,table,south,north,yellow-wooden-table-south,square-north,train,seen_combination,2,154
scene_1094,The circular room has blue walls with a wooden floor. On the south wall is a chair. The door is located on the east wall.,circular,blue,wooden,chair,south,east,blue-wooden-chair-south,circular-east,train,seen_combination,3,121
scene_1095,The square room has green walls with a wooden floor. On the north wall is a table. The door is located on the west wall.,square,green,wooden,table,north,west,green-wooden-table-north,square-west,train,seen_combination,3,120
scene_1096,"This is a square chamber. The walls are green and the floor is wooden. A chair is positioned on the west side, and you can see a door on the east side.",square,green,wooden,chair,west,east,green-wooden-chair-west,square-east,train,seen_combination,2,151
scene_1097,"This is a square chamber. The walls are yellow and the floor is wooden. A lamp is positioned on the west side, and you can see a door on the south side.",square,yellow,wooden,lamp,west,south,yellow-wooden-lamp-west,square-south,train,seen_combination,2,152
scene_1098,The square room has blue walls with a tiled floor. On the north wall is a table. The door is located on the west wall.,square,blue,tiled,table,north,west,blue-tiled-table-north,square-west,train,seen_combination,3,118
scene_1099,"You find yourself in a square space. yellow walls surround you, and the floor beneath is tiled. A chair sits on the south wall, while the exit door is on the west wall.",square,yellow,tiled,chair,south,west,yellow-tiled-chair-south,square-west,train,seen_combination,4,168
scene_1100,"This is a square chamber. The walls are green and the floor is carpeted. A lamp is positioned on the west side, and you can see a door on the north side.",square,green,carpeted,lamp,west,north,green-carpeted-lamp-west,square-north,train,seen_combination,2,153
scene_1101,"This is a circular chamber. The walls are blue and the floor is tiled. A lamp is positioned on the west side, and you can see a door on the east side.",circular,blue,tiled,lamp,west,east,blue-tiled-lamp-west,circular-east,train,seen_combination,2,150
scene_1102,"This is a square chamber. The walls are blue and the floor is tiled. A lamp is positioned on the east side, and you can see a door on the north side.",square,blue,tiled,lamp,east,north,blue-tiled-lamp-east,square-north,train,seen_combination,2,149
scene_1103,"You find yourself in a circular space. green walls surround you, and the floor beneath is tiled. A table sits on the north wall, while the exit door is on the south wall.",circular,green,tiled,table,north,south,green-tiled-table-north,circular-south,train,seen_combination,4,170
